tourney_id,tourney_name,surface,tourney_level,tourney_date,match_num,winner_id,winner_name,winner_ht,winner_age,loser_id,loser_name,loser_ht,loser_age,score,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-580,Australian Open,Hard,G,20190114,173,106109,Alex Bolt,0.0,26.0232717317,104468,Gilles Simon,183.0,34.0479123888,2-6 6-4 4-6 7-6(8) 6-4,11.0,3.0,152.0,85.0,58.0,38.0,25.0,6.0,12.0,14.0,9.0,195.0,124.0,86.0,31.0,25.0,13.0,18.0,155.0,343.0,30.0,1280.0
2019-580,Australian Open,Hard,G,20190114,186,126203,Taylor Fritz,0.0,21.2128678987,104792,Gael Monfils,193.0,32.3696098563,6-3 6-7(8) 7-6(6) 7-6(5),15.0,2.0,177.0,121.0,88.0,31.0,23.0,12.0,13.0,22.0,6.0,168.0,114.0,82.0,30.0,22.0,12.0,15.0,50.0,964.0,33.0,1195.0
2019-580,Australian Open,Hard,G,20190114,151,104312,Andreas Seppi,190.0,34.8966461328,105449,Steve Johnson,188.0,29.0568104038,6-4 4-6 6-4 6-3,12.0,5.0,108.0,62.0,50.0,28.0,20.0,5.0,6.0,11.0,3.0,105.0,52.0,42.0,30.0,19.0,1.0,5.0,35.0,1170.0,34.0,1190.0
2019-580,Australian Open,Hard,G,20190114,170,105311,Joao Sousa,185.0,29.7932922656,104259,Philipp Kohlschreiber,178.0,35.2470910335,7-5 4-6 7-6(4) 5-7 6-4,28.0,1.0,181.0,130.0,99.0,26.0,28.0,14.0,16.0,20.0,6.0,189.0,113.0,83.0,42.0,28.0,12.0,14.0,44.0,1017.0,32.0,1215.0
2019-580,Australian Open,Hard,G,20190114,100,104925,Novak Djokovic,188.0,31.6495550992,106283,Mitchell Krueger,0.0,25.0047912389,6-3 6-2 6-2,6.0,2.0,65.0,48.0,41.0,10.0,13.0,1.0,2.0,2.0,2.0,117.0,81.0,46.0,13.0,12.0,14.0,20.0,1.0,9135.0,230.0,216.0
2019-580,Australian Open,Hard,G,20190114,187,103819,Roger Federer,185.0,37.4346338125,105554,Daniel Evans,175.0,28.6461327858,7-6(5) 7-6(3) 6-3,11.0,1.0,99.0,62.0,52.0,24.0,17.0,2.0,3.0,4.0,0.0,115.0,70.0,51.0,21.0,16.0,3.0,5.0,3.0,6420.0,189.0,266.0
2019-580,Australian Open,Hard,G,20190114,115,105453,Kei Nishikori,178.0,29.0431211499,111794,Kamil Majchrzak,0.0,23.0034223135,3-6 6-7(6) 6-0 6-2 3-0 RET,6.0,3.0,109.0,73.0,53.0,20.0,19.0,6.0,8.0,11.0,9.0,123.0,65.0,42.0,22.0,19.0,6.0,14.0,9.0,3750.0,176.0,291.0
2019-580,Australian Open,Hard,G,20190114,184,126774,Stefanos Tsitsipas,0.0,20.424366872,104678,Viktor Troicki,193.0,32.9253935661,6-3 2-6 6-2 7-5,14.0,2.0,99.0,64.0,50.0,24.0,19.0,2.0,4.0,8.0,3.0,131.0,89.0,57.0,19.0,18.0,15.0,19.0,15.0,2095.0,200.0,252.0
2019-580,Australian Open,Hard,G,20190114,107,106421,Daniil Medvedev,0.0,22.9240246407,144750,Lloyd Harris,0.0,21.8863791923,6-1 6-2 6-1,7.0,4.0,72.0,43.0,34.0,18.0,11.0,4.0,4.0,6.0,4.0,74.0,46.0,27.0,7.0,11.0,10.0,17.0,19.0,1865.0,119.0,472.0
2019-580,Australian Open,Hard,G,20190114,159,106043,Diego Schwartzman,170.0,26.4120465435,200484,Rudolf Molleker,0.0,18.2176591376,6-1 6-3 4-6 6-0,9.0,2.0,85.0,55.0,45.0,19.0,16.0,2.0,3.0,9.0,5.0,92.0,59.0,33.0,14.0,16.0,2.0,9.0,16.0,1925.0,206.0,246.0
2019-580,Australian Open,Hard,G,20190114,143,105932,Nikoloz Basilashvili,185.0,26.8911704312,111153,Christopher Eubanks,0.0,22.6940451745,6-4 4-6 7-6(6) 6-3,11.0,9.0,145.0,90.0,65.0,27.0,21.0,10.0,15.0,21.0,9.0,127.0,74.0,57.0,20.0,20.0,5.0,11.0,20.0,1820.0,170.0,312.0
2019-580,Australian Open,Hard,G,20190114,185,105932,Nikoloz Basilashvili,185.0,26.8911704312,105882,Stefano Travaglia,0.0,27.0746064339,3-6 6-3 3-6 6-4 6-3,9.0,12.0,137.0,85.0,61.0,22.0,23.0,4.0,10.0,13.0,7.0,131.0,75.0,49.0,28.0,23.0,6.0,13.0,20.0,1820.0,137.0,401.0
2019-580,Australian Open,Hard,G,20190114,111,105807,Pablo Carreno Busta,188.0,27.5099247091,104563,Luca Vanni,0.0,33.6125941136,6-7(5) 2-6 6-3 7-5 6-4,20.0,3.0,156.0,108.0,83.0,25.0,26.0,2.0,4.0,25.0,7.0,175.0,102.0,79.0,34.0,25.0,10.0,13.0,23.0,1705.0,163.0,325.0
2019-580,Australian Open,Hard,G,20190114,135,104269,Fernando Verdasco,188.0,35.1649555099,200175,Miomir Kecmanovic,0.0,19.3730321697,7-6(5) 6-3 6-3,21.0,6.0,87.0,58.0,46.0,17.0,15.0,1.0,2.0,2.0,2.0,111.0,69.0,40.0,24.0,15.0,12.0,16.0,28.0,1410.0,125.0,458.0
2019-580,Australian Open,Hard,G,20190114,194,200282,Alex De Minaur,0.0,19.9069130732,105967,Henri Laaksonen,0.0,26.7898699521,6-4 6-2 6-7(7) 4-6 6-3,5.0,7.0,172.0,107.0,72.0,35.0,25.0,9.0,13.0,6.0,1.0,157.0,95.0,62.0,32.0,24.0,3.0,10.0,29.0,1353.0,166.0,319.0
2019-580,Australian Open,Hard,G,20190114,119,104468,Gilles Simon,183.0,34.0479123888,106216,Bjorn Fratangelo,0.0,25.4893908282,7-6(2) 6-4 6-2,10.0,3.0,93.0,54.0,46.0,21.0,15.0,3.0,4.0,4.0,5.0,93.0,50.0,34.0,22.0,15.0,8.0,12.0,30.0,1280.0,133.0,421.0
2019-580,Australian Open,Hard,G,20190114,146,105554,Daniel Evans,175.0,28.6461327858,105147,Tatsuma Ito,180.0,30.6584531143,7-5 6-1 7-6(8),9.0,2.0,99.0,62.0,49.0,22.0,16.0,2.0,2.0,5.0,8.0,100.0,48.0,38.0,25.0,15.0,4.0,8.0,189.0,266.0,150.0,360.0
2019-580,Australian Open,Hard,G,20190114,102,106121,Taro Daniel,0.0,25.9630390144,106423,Thanasi Kokkinakis,0.0,22.7624914442,5-7 4-2 RET,3.0,2.0,61.0,38.0,28.0,10.0,9.0,5.0,7.0,0.0,1.0,67.0,53.0,34.0,7.0,9.0,8.0,10.0,82.0,691.0,144.0,379.0
2019-580,Australian Open,Hard,G,20190114,129,109739,Maximilian Marterer,0.0,23.5838466804,105163,Gleb Sakharov,0.0,30.5954825462,6-3 6-1 6-3,13.0,1.0,77.0,58.0,40.0,13.0,13.0,1.0,2.0,3.0,1.0,69.0,41.0,25.0,11.0,12.0,2.0,8.0,71.0,744.0,252.0,186.0
2019-580,Australian Open,Hard,G,20190114,149,126207,Frances Tiafoe,0.0,20.9828884326,105432,Prajnesh Gunneswaran,0.0,29.1718001369,7-6(7) 6-3 6-3,7.0,3.0,90.0,59.0,45.0,19.0,15.0,4.0,6.0,7.0,4.0,90.0,59.0,38.0,17.0,15.0,3.0,8.0,39.0,1080.0,109.0,515.0
2019-580,Australian Open,Hard,G,20190114,164,104925,Novak Djokovic,188.0,31.6495550992,104542,Jo-Wilfried Tsonga,188.0,33.7440109514,6-3 7-5 6-4,12.0,1.0,87.0,61.0,45.0,18.0,16.0,3.0,5.0,10.0,1.0,92.0,50.0,36.0,19.0,15.0,4.0,9.0,1.0,9135.0,177.0,290.0
2019-580,Australian Open,Hard,G,20190114,163,104745,Rafael Nadal,185.0,32.6160164271,105902,James Duckworth,183.0,26.9815195072,6-4 6-3 7-5,6.0,2.0,81.0,54.0,40.0,16.0,16.0,1.0,3.0,12.0,11.0,111.0,62.0,40.0,20.0,15.0,6.0,12.0,2.0,7480.0,237.0,206.0
2019-580,Australian Open,Hard,G,20190114,200,100644,Alexander Zverev,198.0,21.735797399,106109,Alex Bolt,0.0,26.0232717317,6-3 6-3 6-2,14.0,4.0,85.0,55.0,39.0,19.0,13.0,5.0,6.0,5.0,1.0,90.0,58.0,37.0,12.0,13.0,6.0,12.0,4.0,6385.0,155.0,343.0
2019-580,Australian Open,Hard,G,20190114,203,106298,Lucas Pouille,185.0,24.8898015058,200615,Alexei Popyrin,0.0,19.4442162902,7-6(3) 6-3 6-7(10) 4-6 6-3,16.0,8.0,171.0,103.0,77.0,45.0,26.0,5.0,7.0,16.0,9.0,179.0,111.0,84.0,35.0,26.0,10.0,13.0,31.0,1245.0,149.0,360.0
2019-580,Australian Open,Hard,G,20190114,112,104259,Philipp Kohlschreiber,178.0,35.2470910335,104810,Zhe Li,0.0,32.3175906913,6-2 6-2 6-4,10.0,1.0,90.0,45.0,36.0,28.0,13.0,10.0,10.0,2.0,1.0,73.0,54.0,33.0,9.0,13.0,1.0,6.0,32.0,1215.0,261.0,173.0
2019-580,Australian Open,Hard,G,20190114,118,106109,Alex Bolt,0.0,26.0232717317,106058,Jack Sock,185.0,26.3052703628,4-6 6-3 6-2 6-2,22.0,3.0,102.0,63.0,52.0,23.0,18.0,2.0,4.0,13.0,5.0,111.0,75.0,46.0,17.0,17.0,7.0,13.0,155.0,343.0,105.0,540.0
2019-580,Australian Open,Hard,G,20190114,154,105341,Thomas Fabbiano,0.0,29.6372347707,106186,Jason Kubler,0.0,25.6563997262,6-4 7-6(1) 2-6 6-3,3.0,3.0,135.0,99.0,59.0,25.0,20.0,6.0,10.0,14.0,10.0,126.0,79.0,54.0,23.0,19.0,8.0,12.0,102.0,573.0,130.0,433.0
2019-580,Australian Open,Hard,G,20190114,158,106045,Denis Kudla,180.0,26.4093086927,117360,Marc Polmans,0.0,21.7029431896,5-7 1-6 6-2 6-3 6-2,19.0,11.0,142.0,87.0,69.0,24.0,22.0,14.0,17.0,8.0,6.0,129.0,86.0,62.0,19.0,22.0,6.0,11.0,62.0,818.0,169.0,317.0
2019-580,Australian Open,Hard,G,20190114,195,104745,Rafael Nadal,185.0,32.6160164271,105051,Matthew Ebden,188.0,31.1348391513,6-3 6-2 6-2,6.0,4.0,81.0,53.0,43.0,16.0,13.0,4.0,4.0,7.0,3.0,75.0,50.0,33.0,8.0,12.0,4.0,9.0,2.0,7480.0,48.0,981.0
2019-580,Australian Open,Hard,G,20190114,219,104745,Rafael Nadal,185.0,32.6160164271,104607,Tomas Berdych,196.0,33.325119781,6-0 6-1 7-6(4),5.0,1.0,81.0,56.0,45.0,16.0,13.0,2.0,2.0,5.0,3.0,78.0,37.0,26.0,18.0,12.0,8.0,13.0,2.0,7480.0,57.0,865.0
2019-580,Australian Open,Hard,G,20190114,223,104745,Rafael Nadal,185.0,32.6160164271,126207,Frances Tiafoe,0.0,20.9828884326,6-3 6-4 6-2,11.0,0.0,77.0,57.0,48.0,12.0,14.0,2.0,2.0,13.0,0.0,72.0,54.0,38.0,6.0,13.0,4.0,8.0,2.0,7480.0,39.0,1080.0
2019-580,Australian Open,Hard,G,20190114,147,103819,Roger Federer,185.0,37.4346338125,104797,Denis Istomin,188.0,32.3531827515,6-3 6-4 6-4,14.0,2.0,82.0,46.0,38.0,24.0,15.0,0.0,0.0,4.0,1.0,99.0,69.0,45.0,16.0,14.0,6.0,9.0,3.0,6420.0,101.0,577.0
2019-580,Australian Open,Hard,G,20190114,207,103819,Roger Federer,185.0,37.4346338125,126203,Taylor Fritz,0.0,21.2128678987,6-2 7-5 6-2,10.0,3.0,70.0,43.0,40.0,17.0,14.0,0.0,0.0,8.0,0.0,78.0,45.0,28.0,20.0,14.0,4.0,9.0,3.0,6420.0,50.0,964.0
2019-580,Australian Open,Hard,G,20190114,116,100644,Alexander Zverev,198.0,21.735797399,105379,Aljaz Bedene,181.0,29.492128679,6-4 6-1 6-4,11.0,6.0,77.0,46.0,38.0,14.0,14.0,1.0,3.0,7.0,2.0,84.0,51.0,34.0,8.0,13.0,2.0,8.0,4.0,6385.0,67.0,760.0
2019-580,Australian Open,Hard,G,20190114,172,100644,Alexander Zverev,198.0,21.735797399,104871,Jeremy Chardy,188.0,31.9206023272,7-6(5) 6-4 5-7 6-7(6) 6-1,29.0,13.0,167.0,116.0,94.0,25.0,27.0,10.0,13.0,14.0,3.0,173.0,118.0,86.0,29.0,26.0,12.0,17.0,4.0,6385.0,36.0,1120.0
2019-580,Australian Open,Hard,G,20190114,148,104731,Kevin Anderson,203.0,32.6598220397,105173,Adrian Mannarino,183.0,30.5434633812,6-3 5-7 6-2 6-1,14.0,5.0,110.0,71.0,53.0,20.0,18.0,5.0,7.0,5.0,1.0,112.0,78.0,49.0,12.0,18.0,8.0,15.0,6.0,4810.0,42.0,1045.0
2019-580,Australian Open,Hard,G,20190114,132,105227,Marin Cilic,198.0,30.2943189596,106071,Bernard Tomic,193.0,26.2313483915,6-2 6-4 7-6(3),24.0,2.0,93.0,63.0,49.0,19.0,15.0,5.0,6.0,12.0,1.0,104.0,73.0,47.0,15.0,15.0,11.0,15.0,7.0,4160.0,88.0,655.0
2019-580,Australian Open,Hard,G,20190114,180,105227,Marin Cilic,198.0,30.2943189596,111456,Mackenzie McDonald,0.0,23.7481177276,7-5 6-7(9) 6-4 6-4,25.0,6.0,135.0,82.0,63.0,26.0,22.0,4.0,7.0,9.0,2.0,151.0,110.0,70.0,18.0,22.0,9.0,15.0,7.0,4160.0,81.0,692.0
2019-580,Australian Open,Hard,G,20190114,131,106233,Dominic Thiem,185.0,25.363449692,105332,Benoit Paire,196.0,29.6865160849,6-4 6-3 5-7 1-6 6-3,9.0,13.0,179.0,104.0,69.0,37.0,24.0,9.0,14.0,21.0,5.0,153.0,78.0,59.0,34.0,23.0,11.0,16.0,8.0,4095.0,61.0,820.0
2019-580,Australian Open,Hard,G,20190114,171,105453,Kei Nishikori,178.0,29.0431211499,103333,Ivo Karlovic,208.0,39.8767967146,6-3 7-6(6) 5-7 5-7 7-6(7),9.0,2.0,158.0,121.0,96.0,26.0,29.0,3.0,5.0,59.0,3.0,170.0,128.0,100.0,26.0,28.0,5.0,6.0,9.0,3750.0,73.0,739.0
2019-580,Australian Open,Hard,G,20190114,199,105453,Kei Nishikori,178.0,29.0431211499,105311,Joao Sousa,185.0,29.7932922656,7-6(6) 6-1 6-2,3.0,3.0,80.0,52.0,40.0,20.0,14.0,1.0,2.0,9.0,1.0,88.0,49.0,36.0,15.0,13.0,2.0,7.0,9.0,3750.0,44.0,1017.0
2019-580,Australian Open,Hard,G,20190114,139,111575,Karen Khachanov,0.0,22.6502395619,105376,Peter Gojowczyk,185.0,29.5003422313,3-6 6-3 6-4 6-3,15.0,4.0,99.0,59.0,50.0,17.0,19.0,1.0,3.0,6.0,5.0,129.0,63.0,43.0,33.0,18.0,10.0,15.0,11.0,2835.0,63.0,805.0
2019-580,Australian Open,Hard,G,20190114,183,111575,Karen Khachanov,0.0,22.6502395619,106415,Yoshihito Nishioka,0.0,23.2991101985,6-3 6-3 6-3,16.0,4.0,100.0,64.0,41.0,18.0,14.0,5.0,7.0,4.0,2.0,93.0,66.0,33.0,12.0,13.0,8.0,15.0,11.0,2835.0,69.0,758.0
2019-580,Australian Open,Hard,G,20190114,124,106432,Borna Coric,0.0,22.1656399726,104327,Steve Darcis,178.0,34.8391512663,6-1 6-4 6-4,16.0,3.0,79.0,50.0,42.0,16.0,14.0,3.0,3.0,11.0,1.0,84.0,59.0,37.0,10.0,13.0,5.0,9.0,12.0,2435.0,321.0,90.0
2019-580,Australian Open,Hard,G,20190114,176,106432,Borna Coric,0.0,22.1656399726,105916,Marton Fucsovics,0.0,26.932238193,6-4 6-3 6-4,13.0,5.0,94.0,52.0,41.0,25.0,15.0,4.0,5.0,11.0,4.0,83.0,55.0,38.0,13.0,14.0,0.0,4.0,12.0,2435.0,38.0,1094.0
2019-580,Australian Open,Hard,G,20190114,202,106432,Borna Coric,0.0,22.1656399726,105936,Filip Krajinovic,185.0,26.8802190281,2-6 6-3 6-4 6-3,14.0,7.0,117.0,75.0,55.0,18.0,18.0,6.0,9.0,12.0,2.0,112.0,77.0,56.0,13.0,18.0,9.0,14.0,12.0,2435.0,93.0,620.0
2019-580,Australian Open,Hard,G,20190114,108,104926,Fabio Fognini,178.0,31.6440793977,144719,Jaume Munar,0.0,21.6947296372,7-6(3) 7-6(7) 3-1 RET,12.0,3.0,102.0,68.0,51.0,18.0,14.0,8.0,10.0,7.0,0.0,97.0,65.0,43.0,16.0,14.0,2.0,5.0,13.0,2315.0,79.0,702.0
2019-580,Australian Open,Hard,G,20190114,168,104926,Fabio Fognini,178.0,31.6440793977,104919,Leonardo Mayer,188.0,31.6687200548,7-6(3) 6-3 7-6(5),5.0,3.0,102.0,71.0,59.0,18.0,17.0,1.0,2.0,13.0,2.0,104.0,60.0,46.0,22.0,16.0,3.0,5.0,13.0,2315.0,53.0,920.0
2019-580,Australian Open,Hard,G,20190114,140,126774,Stefanos Tsitsipas,0.0,20.424366872,126610,Matteo Berrettini,0.0,22.7570157426,6-7(3) 6-4 6-3 7-6(4),15.0,4.0,128.0,88.0,71.0,25.0,22.0,2.0,2.0,9.0,8.0,133.0,82.0,66.0,28.0,21.0,4.0,7.0,15.0,2095.0,54.0,920.0
2019-580,Australian Open,Hard,G,20190114,167,106421,Daniil Medvedev,0.0,22.9240246407,105992,Ryan Harrison,183.0,26.688569473,6-3 6-3 6-3,10.0,1.0,65.0,40.0,35.0,18.0,14.0,0.0,0.0,4.0,4.0,77.0,41.0,28.0,14.0,13.0,2.0,7.0,19.0,1865.0,83.0,660.0
2019-580,Australian Open,Hard,G,20190114,123,105683,Milos Raonic,196.0,28.0492813142,106401,Nick Kyrgios,193.0,23.7180013689,6-4 7-6(5) 6-4,30.0,1.0,80.0,58.0,52.0,17.0,16.0,0.0,0.0,15.0,2.0,91.0,68.0,51.0,16.0,16.0,5.0,7.0,17.0,1900.0,52.0,920.0
2019-580,Australian Open,Hard,G,20190114,175,105683,Milos Raonic,196.0,28.0492813142,104527,Stan Wawrinka,183.0,33.7987679671,6-7(4) 7-6(6) 7-6(11) 7-6(5),39.0,6.0,154.0,104.0,87.0,28.0,24.0,1.0,3.0,28.0,2.0,170.0,102.0,84.0,38.0,24.0,5.0,7.0,17.0,1900.0,59.0,830.0
2019-580,Australian Open,Hard,G,20190114,201,105683,Milos Raonic,196.0,28.0492813142,105732,Pierre Hugues Herbert,188.0,27.8275154004,6-4 6-4 7-6(6),23.0,2.0,86.0,60.0,51.0,16.0,16.0,0.0,1.0,8.0,2.0,93.0,73.0,51.0,11.0,16.0,1.0,4.0,17.0,1900.0,55.0,903.0
2019-580,Australian Open,Hard,G,20190114,193,106043,Diego Schwartzman,170.0,26.4120465435,106045,Denis Kudla,180.0,26.4093086927,6-4 7-5 3-6 6-7(6) 6-4,11.0,5.0,176.0,119.0,82.0,24.0,27.0,7.0,14.0,17.0,6.0,177.0,108.0,73.0,29.0,26.0,10.0,19.0,16.0,1925.0,62.0,818.0
2019-580,Australian Open,Hard,G,20190114,152,105777,Grigor Dimitrov,188.0,27.665982204,104386,Janko Tipsarevic,180.0,34.5626283368,4-6 6-3 6-1 6-4,18.0,8.0,112.0,69.0,59.0,18.0,18.0,3.0,4.0,6.0,4.0,121.0,70.0,48.0,22.0,18.0,10.0,15.0,21.0,1790.0,2000.0,0.0
2019-580,Australian Open,Hard,G,20190114,190,105777,Grigor Dimitrov,188.0,27.665982204,104655,Pablo Cuevas,180.0,33.0349075975,6-3 6-7(5) 6-3 7-5,8.0,2.0,133.0,97.0,80.0,21.0,21.0,3.0,3.0,15.0,8.0,152.0,101.0,74.0,22.0,21.0,8.0,11.0,21.0,1790.0,94.0,616.0
2019-580,Australian Open,Hard,G,20190114,209,105777,Grigor Dimitrov,188.0,27.665982204,105341,Thomas Fabbiano,0.0,29.6372347707,7-6(5) 6-4 6-4,13.0,3.0,84.0,53.0,45.0,19.0,16.0,2.0,4.0,4.0,2.0,98.0,58.0,38.0,23.0,16.0,1.0,5.0,21.0,1790.0,102.0,573.0
2019-580,Australian Open,Hard,G,20190114,104,105676,David Goffin,163.0,28.1040383299,106426,Cristian Garin,0.0,22.6255989049,6-0 6-2 6-2,9.0,3.0,62.0,39.0,30.0,13.0,11.0,1.0,2.0,3.0,3.0,83.0,51.0,26.0,12.0,11.0,10.0,18.0,22.0,1785.0,89.0,650.0
2019-580,Australian Open,Hard,G,20190114,166,105676,David Goffin,163.0,28.1040383299,105657,Marius Copil,193.0,28.2436687201,5-7 7-5 6-2 6-4,12.0,2.0,112.0,82.0,66.0,15.0,21.0,1.0,3.0,20.0,3.0,123.0,74.0,53.0,25.0,21.0,3.0,8.0,22.0,1785.0,60.0,823.0
2019-580,Australian Open,Hard,G,20190114,136,105138,Roberto Bautista Agut,183.0,30.7515400411,104918,Andy Murray,190.0,31.6687200548,6-4 6-4 6-7(5) 6-7(4) 6-2,7.0,0.0,147.0,107.0,89.0,24.0,26.0,4.0,5.0,19.0,2.0,156.0,93.0,74.0,31.0,26.0,5.0,10.0,24.0,1605.0,229.0,220.0
2019-580,Australian Open,Hard,G,20190114,182,105138,Roberto Bautista Agut,183.0,30.7515400411,105357,John Millman,183.0,29.5852156057,6-3 6-1 3-6 6-7(6) 6-4,10.0,2.0,148.0,105.0,74.0,24.0,24.0,6.0,9.0,12.0,4.0,169.0,110.0,71.0,29.0,23.0,10.0,17.0,24.0,1605.0,37.0,1108.0
2019-580,Australian Open,Hard,G,20190114,169,105807,Pablo Carreno Busta,188.0,27.5099247091,125802,Ilya Ivashka,0.0,24.887063655,6-2 6-3 7-6(7),5.0,3.0,82.0,47.0,39.0,18.0,15.0,3.0,5.0,11.0,10.0,106.0,56.0,41.0,20.0,14.0,9.0,15.0,23.0,1705.0,84.0,658.0
2019-580,Australian Open,Hard,G,20190114,120,111202,Hyeon Chung,0.0,22.6557152635,105614,Bradley Klahn,190.0,28.4024640657,6-7(5) 6-7(5) 6-3 6-2 6-4,10.0,2.0,145.0,101.0,81.0,29.0,26.0,1.0,2.0,22.0,4.0,164.0,105.0,75.0,35.0,25.0,8.0,14.0,25.0,1585.0,78.0,704.0
2019-580,Australian Open,Hard,G,20190114,103,133430,Denis Shapovalov,0.0,19.7508555784,104665,Pablo Andujar,180.0,32.9746748802,6-2 6-3 7-6(3),15.0,3.0,89.0,58.0,49.0,17.0,15.0,2.0,3.0,1.0,7.0,88.0,55.0,40.0,12.0,14.0,4.0,8.0,27.0,1440.0,85.0,658.0
2019-580,Australian Open,Hard,G,20190114,165,133430,Denis Shapovalov,0.0,19.7508555784,106121,Taro Daniel,0.0,25.9630390144,6-3 7-6(2) 6-3,16.0,4.0,99.0,67.0,56.0,17.0,15.0,7.0,7.0,6.0,5.0,78.0,49.0,41.0,11.0,15.0,0.0,2.0,27.0,1440.0,82.0,691.0
2019-580,Australian Open,Hard,G,20190114,181,104269,Fernando Verdasco,188.0,35.1649555099,105430,Radu Albot,0.0,29.1745379877,6-1 7-6(2) 6-3,4.0,3.0,101.0,62.0,47.0,21.0,14.0,7.0,9.0,2.0,1.0,83.0,51.0,29.0,17.0,14.0,5.0,10.0,28.0,1410.0,98.0,585.0
2019-580,Australian Open,Hard,G,20190114,160,200282,Alex De Minaur,0.0,19.9069130732,105155,Pedro Sousa,180.0,30.6338124572,6-4 7-5 6-4,5.0,2.0,89.0,60.0,46.0,16.0,16.0,1.0,2.0,1.0,2.0,95.0,54.0,36.0,24.0,16.0,4.0,8.0,29.0,1353.0,103.0,550.0
2019-580,Australian Open,Hard,G,20190114,128,106298,Lucas Pouille,185.0,24.8898015058,105062,Mikhail Kukushkin,183.0,31.0527036277,6-1 7-5 6-4,20.0,1.0,89.0,58.0,46.0,15.0,15.0,3.0,5.0,4.0,2.0,86.0,50.0,30.0,15.0,14.0,5.0,11.0,31.0,1245.0,56.0,890.0
2019-580,Australian Open,Hard,G,20190114,178,106298,Lucas Pouille,185.0,24.8898015058,109739,Maximilian Marterer,0.0,23.5838466804,7-6(8) 7-6(8) 5-7 6-4,15.0,5.0,141.0,93.0,81.0,25.0,23.0,5.0,6.0,21.0,4.0,154.0,95.0,73.0,39.0,23.0,4.0,5.0,31.0,1245.0,71.0,744.0
2019-580,Australian Open,Hard,G,20190114,144,104792,Gael Monfils,193.0,32.3696098563,106000,Damir Dzumhur,172.0,26.6529774127,6-0 6-4 6-0,10.0,3.0,75.0,45.0,34.0,17.0,11.0,4.0,5.0,2.0,4.0,70.0,43.0,18.0,10.0,11.0,10.0,18.0,33.0,1195.0,47.0,985.0
2019-580,Australian Open,Hard,G,20190114,141,104678,Viktor Troicki,193.0,32.9253935661,106148,Roberto Carballes Baena,0.0,25.8124572211,6-1 1-6 2-6 6-1 6-4,12.0,0.0,127.0,78.0,55.0,24.0,20.0,2.0,6.0,7.0,3.0,103.0,74.0,53.0,13.0,19.0,1.0,6.0,200.0,252.0,75.0,714.0
2019-580,Australian Open,Hard,G,20190114,142,105882,Stefano Travaglia,0.0,27.0746064339,105819,Guido Andreozzi,0.0,27.4442162902,6-7(3) 6-2 6-3 6-2,23.0,3.0,116.0,63.0,52.0,30.0,19.0,5.0,6.0,8.0,5.0,111.0,65.0,49.0,17.0,18.0,5.0,11.0,137.0,401.0,77.0,708.0
2019-580,Australian Open,Hard,G,20190114,161,105967,Henri Laaksonen,0.0,26.7898699521,105806,Mirza Basic,0.0,27.5099247091,6-4 7-6(4) 4-6 6-3,20.0,2.0,136.0,95.0,68.0,22.0,21.0,5.0,9.0,9.0,6.0,134.0,80.0,54.0,30.0,20.0,8.0,13.0,166.0,319.0,99.0,585.0
2019-580,Australian Open,Hard,G,20190114,101,104542,Jo-Wilfried Tsonga,188.0,33.7440109514,105373,Martin Klizan,190.0,29.5112936345,6-4 6-4 7-6(5),23.0,4.0,89.0,53.0,50.0,20.0,16.0,0.0,0.0,8.0,5.0,113.0,75.0,56.0,18.0,16.0,11.0,13.0,177.0,290.0,40.0,1063.0
2019-580,Australian Open,Hard,G,20190114,130,200615,Alexei Popyrin,0.0,19.4442162902,104999,Mischa Zverev,190.0,31.3976728268,7-5 7-6(7) 6-4,16.0,4.0,97.0,66.0,57.0,23.0,17.0,1.0,1.0,10.0,1.0,121.0,79.0,55.0,25.0,17.0,10.0,12.0,149.0,360.0,70.0,746.0
2019-580,Australian Open,Hard,G,20190114,105,105657,Marius Copil,193.0,28.2436687201,104719,Marcel Granollers,190.0,32.758384668,6-3 6-4 6-4,11.0,3.0,88.0,53.0,47.0,15.0,15.0,4.0,5.0,10.0,3.0,76.0,45.0,34.0,13.0,14.0,0.0,4.0,60.0,823.0,108.0,525.0
2019-580,Australian Open,Hard,G,20190114,106,105992,Ryan Harrison,183.0,26.688569473,106210,Jiri Vesely,0.0,25.5140314853,6-0 7-5 6-3,20.0,0.0,66.0,42.0,40.0,16.0,14.0,0.0,0.0,10.0,6.0,86.0,51.0,33.0,16.0,13.0,6.0,11.0,83.0,660.0,90.0,633.0
2019-580,Australian Open,Hard,G,20190114,109,104919,Leonardo Mayer,188.0,31.6687200548,111797,Nicolas Jarry,0.0,23.2607802875,7-6(4) 7-6(3) 4-6 6-3,19.0,5.0,127.0,80.0,68.0,31.0,22.0,1.0,2.0,21.0,6.0,139.0,83.0,65.0,32.0,21.0,5.0,6.0,53.0,920.0,45.0,1015.0
